,,,,,25-MAY-2023,15:59:54,3308202,
,2.1530000E-08,Adc,,
,6.6590000E-08,Adc,,
,2.7120000E-08,Adc,,
,5.1460000E-08,Adc,,
,3.3920000E-08,Adc,,
,3.3490000E-08,Adc,,
,5.1570000E-08,Adc,,
,2.7440000E-08,Adc,,
,5.0250000E-08,Adc,,
,2.8830000E-08,Adc,,
,4.1250000E-08,Adc,,
,4.1010000E-08,Adc,,
,4.1100000E-08,Adc,,
,4.1590000E-08,Adc,,
,2.6410000E-08,Adc,,
,4.9400000E-08,Adc,,
,3.4490000E-08,Adc,,
,4.3810000E-08,Adc,,
,4.3780000E-08,Adc,,
,4.3430000E-08,Adc,,
,4.3410000E-08,Adc,,
,2.8370000E-08,Adc,,
,3.9260000E-08,Adc,,
,2.3850000E-08,Adc,,
,4.3060000E-08,Adc,,
,4.2930000E-08,Adc,,
,4.3090000E-08,Adc,,
,4.3250000E-08,Adc,,
,2.2560000E-08,Adc,,
,4.5980000E-08,Adc,,
,4.5490000E-08,Adc,,
,4.5610000E-08,Adc,,
,3.2390000E-08,Adc,,
,3.2560000E-08,Adc,,
,3.2800000E-08,Adc,,
,4.2420000E-08,Adc,,
,4.2200000E-08,Adc,,
,4.2010000E-08,Adc,,
,3.1780000E-08,Adc,,
,5.5880000E-08,Adc,,
,4.1960000E-08,Adc,,
,4.1840000E-08,Adc,,
,5.4100000E-08,Adc,,
,4.0790000E-08,Adc,,
,4.1260000E-08,Adc,,
,3.1670000E-08,Adc,,
,3.1880000E-08,Adc,,
,3.2080000E-08,Adc,,
,4.0110000E-08,Adc,,
,4.0310000E-08,Adc,,
,4.0100000E-08,Adc,,
,4.0480000E-08,Adc,,
,4.0260000E-08,Adc,,
,3.9970000E-08,Adc,,
,4.0020000E-08,Adc,,
,4.0100000E-08,Adc,,
,4.0120000E-08,Adc,,
,5.5020000E-08,Adc,,
,3.3210000E-08,Adc,,
,4.6840000E-08,Adc,,
,4.6860000E-08,Adc,,
,3.3880000E-08,Adc,,
,4.4380000E-08,Adc,,
,4.4390000E-08,Adc,,
,4.4510000E-08,Adc,,
,4.4590000E-08,Adc,,
,4.4130000E-08,Adc,,
,4.4050000E-08,Adc,,
,4.3860000E-08,Adc,,
,4.3960000E-08,Adc,,
,4.3560000E-08,Adc,,
,5.3740000E-08,Adc,,
,2.2810000E-08,Adc,,
,4.7580000E-08,Adc,,
,3.2100000E-08,Adc,,
,5.0320000E-08,Adc,,
,3.9220000E-08,Adc,,
,3.9290000E-08,Adc,,
,3.9440000E-08,Adc,,
,3.8980000E-08,Adc,,
,3.9480000E-08,Adc,,
,3.9090000E-08,Adc,,
,3.8780000E-08,Adc,,
,3.8820000E-08,Adc,,
,3.9240000E-08,Adc,,
,3.9080000E-08,Adc,,
,3.8850000E-08,Adc,,
,5.2740000E-08,Adc,,
,2.7870000E-08,Adc,,
,4.1640000E-08,Adc,,
,4.1540000E-08,Adc,,
,4.1500000E-08,Adc,,
,3.2070000E-08,Adc,,
,4.0250000E-08,Adc,,
,5.4200000E-08,Adc,,
,3.6870000E-08,Adc,,
,3.6840000E-08,Adc,,
,3.7220000E-08,Adc,,
,3.7560000E-08,Adc,,
,5.4170000E-08,Adc,,
,,,,,25-MAY-2023,16:00:14,
