,,,,,25-MAY-2023,16:44:42,3308202,
,3.1780000E-08,Adc,,
,5.9260000E-08,Adc,,
,3.4450000E-08,Adc,,
,5.5840000E-08,Adc,,
,4.7800000E-08,Adc,,
,4.7630000E-08,Adc,,
,4.7440000E-08,Adc,,
,2.7550000E-08,Adc,,
,5.2170000E-08,Adc,,
,2.5980000E-08,Adc,,
,6.3600000E-08,Adc,,
,4.0320000E-08,Adc,,
,5.8870000E-08,Adc,,
,5.8520000E-08,Adc,,
,3.2460000E-08,Adc,,
,6.9010000E-08,Adc,,
,3.2070000E-08,Adc,,
,6.6050000E-08,Adc,,
,3.0390000E-08,Adc,,
,3.8540000E-08,Adc,,
,3.8490000E-08,Adc,,
,3.8380000E-08,Adc,,
,6.5560000E-08,Adc,,
,2.8760000E-08,Adc,,
,5.8330000E-08,Adc,,
,3.3950000E-08,Adc,,
,5.2390000E-08,Adc,,
,4.1140000E-08,Adc,,
,4.0740000E-08,Adc,,
,5.5020000E-08,Adc,,
,2.8040000E-08,Adc,,
,7.3390000E-08,Adc,,
,3.1000000E-08,Adc,,
,5.0790000E-08,Adc,,
,5.0450000E-08,Adc,,
,5.0040000E-08,Adc,,
,5.9580000E-08,Adc,,
,2.7720000E-08,Adc,,
,6.7870000E-08,Adc,,
,3.7440000E-08,Adc,,
,5.8050000E-08,Adc,,
,4.7010000E-08,Adc,,
,4.6570000E-08,Adc,,
,5.9010000E-08,Adc,,
,3.6760000E-08,Adc,,
,6.0290000E-08,Adc,,
,3.6440000E-08,Adc,,
,5.7410000E-08,Adc,,
,5.6960000E-08,Adc,,
,4.1600000E-08,Adc,,
,5.5090000E-08,Adc,,
,1.6160000E-08,Adc,,
,5.8470000E-08,Adc,,
,4.3700000E-08,Adc,,
,5.4560000E-08,Adc,,
,4.0680000E-08,Adc,,
,4.0940000E-08,Adc,,
,4.9830000E-08,Adc,,
,3.3210000E-08,Adc,,
,6.5910000E-08,Adc,,
,4.1030000E-08,Adc,,
,6.7300000E-08,Adc,,
,3.4660000E-08,Adc,,
,5.3880000E-08,Adc,,
,4.5450000E-08,Adc,,
,2.9080000E-08,Adc,,
,6.8370000E-08,Adc,,
,1.0610000E-08,Adc,,
,6.2640000E-08,Adc,,
,2.3740000E-08,Adc,,
,5.1210000E-08,Adc,,
,4.0220000E-08,Adc,,
,2.2990000E-08,Adc,,
,6.2210000E-08,Adc,,
,2.6690000E-08,Adc,,
,6.2850000E-08,Adc,,
,2.5620000E-08,Adc,,
,5.6340000E-08,Adc,,
,4.4810000E-08,Adc,,
,4.4320000E-08,Adc,,
,6.5770000E-08,Adc,,
,2.4910000E-08,Adc,,
,7.8510000E-08,Adc,,
,1.3100000E-08,Adc,,
,7.5700000E-08,Adc,,
,3.6370000E-08,Adc,,
,4.5770000E-08,Adc,,
,5.5880000E-08,Adc,,
,3.2490000E-08,Adc,,
,6.9760000E-08,Adc,,
,2.7370000E-08,Adc,,
,7.4840000E-08,Adc,,
,3.9970000E-08,Adc,,
,4.0210000E-08,Adc,,
,4.0690000E-08,Adc,,
,4.0400000E-08,Adc,,
,6.5060000E-08,Adc,,
,2.1990000E-08,Adc,,
,6.2780000E-08,Adc,,
,2.2100000E-08,Adc,,
,,,,,25-MAY-2023,16:45:03,
