,,,,,26-MAY-2023,17:19:26,3308202,
,-2.5480000E-08,Adc,,
,-2.5030000E-08,Adc,,
,-2.4640000E-08,Adc,,
,-2.4950000E-08,Adc,,
,-9.6000000E-10,Adc,,
,-2.4380000E-08,Adc,,
,1.3380000E-08,Adc,,
,-1.9290000E-08,Adc,,
,-1.8860000E-08,Adc,,
,1.0930000E-08,Adc,,
,-2.5450000E-08,Adc,,
,1.5700000E-09,Adc,,
,-2.1140000E-08,Adc,,
,-2.0740000E-08,Adc,,
,-2.9720000E-08,Adc,,
,-2.9410000E-08,Adc,,
,-1.6620000E-08,Adc,,
,-4.4660000E-08,Adc,,
,-9.7500000E-09,Adc,,
,-3.6660000E-08,Adc,,
,-4.3800000E-09,Adc,,
,-3.2100000E-08,Adc,,
,-1.0460000E-08,Adc,,
,-1.0070000E-08,Adc,,
,-3.0110000E-08,Adc,,
,1.0210000E-08,Adc,,
,-3.4130000E-08,Adc,,
,3.0300000E-09,Adc,,
,-2.4170000E-08,Adc,,
,-7.0800000E-09,Adc,,
,-2.0110000E-08,Adc,,
,-3.0570000E-08,Adc,,
,4.9100000E-09,Adc,,
,-5.3380000E-08,Adc,,
,6.4800000E-09,Adc,,
,-3.2850000E-08,Adc,,
,-2.4900000E-09,Adc,,
,-1.8970000E-08,Adc,,
,-1.9240000E-08,Adc,,
,1.0930000E-08,Adc,,
,-2.7400000E-08,Adc,,
,9.0800000E-09,Adc,,
,-4.1210000E-08,Adc,,
,-5.5500000E-09,Adc,,
,-2.9080000E-08,Adc,,
,-1.5550000E-08,Adc,,
,-1.5390000E-08,Adc,,
,-3.3600000E-08,Adc,,
,9.4700000E-09,Adc,,
,-5.0110000E-08,Adc,,
,5.0500000E-09,Adc,,
,-2.5410000E-08,Adc,,
,-1.4910000E-08,Adc,,
,3.6300000E-09,Adc,,
,-4.1820000E-08,Adc,,
,1.4480000E-08,Adc,,
,-3.9080000E-08,Adc,,
,-2.9200000E-09,Adc,,
,-2.8970000E-08,Adc,,
,-9.2900000E-09,Adc,,
,-9.3200000E-09,Adc,,
,-4.1030000E-08,Adc,,
,5.5200000E-09,Adc,,
,-5.1040000E-08,Adc,,
,4.2700000E-09,Adc,,
,-3.0640000E-08,Adc,,
,-2.1850000E-08,Adc,,
,-2.1350000E-08,Adc,,
,-3.8720000E-08,Adc,,
,9.4300000E-09,Adc,,
,-3.2850000E-08,Adc,,
,8.2200000E-09,Adc,,
,-3.2640000E-08,Adc,,
,-4.9800000E-09,Adc,,
,-1.9680000E-08,Adc,,
,-2.0030000E-08,Adc,,
,7.1200000E-09,Adc,,
,-3.7620000E-08,Adc,,
,6.1200000E-09,Adc,,
,-4.0290000E-08,Adc,,
,4.3000000E-10,Adc,,
,-1.4880000E-08,Adc,,
,-1.4550000E-08,Adc,,
,-7.5000000E-10,Adc,,
,-3.1430000E-08,Adc,,
,1.7100000E-09,Adc,,
,-4.1250000E-08,Adc,,
,1.0000000E-09,Adc,,
,-4.5060000E-08,Adc,,
,-2.3030000E-08,Adc,,
,-1.2670000E-08,Adc,,
,-3.4660000E-08,Adc,,
,8.0100000E-09,Adc,,
,-4.7690000E-08,Adc,,
,1.6370000E-08,Adc,,
,-3.6800000E-08,Adc,,
,-8.6100000E-09,Adc,,
,-8.7000000E-09,Adc,,
,-1.9290000E-08,Adc,,
,-5.3000000E-10,Adc,,
,,,,,26-MAY-2023,17:19:47,
