,,,,,26-MAY-2023,17:08:06,3308202,
,-1.5840000E-08,Adc,,
,-1.6070000E-08,Adc,,
,-6.0100000E-09,Adc,,
,-1.7230000E-08,Adc,,
,-1.7300000E-08,Adc,,
,-3.1110000E-08,Adc,,
,-9.9300000E-09,Adc,,
,-4.0570000E-08,Adc,,
,-2.4910000E-08,Adc,,
,-2.4640000E-08,Adc,,
,-2.4810000E-08,Adc,,
,-4.9500000E-09,Adc,,
,-4.2350000E-08,Adc,,
,-1.1850000E-08,Adc,,
,-2.4560000E-08,Adc,,
,-1.2990000E-08,Adc,,
,-1.2730000E-08,Adc,,
,-3.1820000E-08,Adc,,
,-1.7790000E-08,Adc,,
,-3.9500000E-08,Adc,,
,-4.6600000E-09,Adc,,
,-3.9860000E-08,Adc,,
,-1.0210000E-08,Adc,,
,-1.0380000E-08,Adc,,
,-2.1850000E-08,Adc,,
,2.6700000E-09,Adc,,
,-3.5300000E-08,Adc,,
,-2.0320000E-08,Adc,,
,-3.8790000E-08,Adc,,
,-9.3200000E-09,Adc,,
,-9.3100000E-09,Adc,,
,-1.7370000E-08,Adc,,
,-4.1300000E-09,Adc,,
,-3.1350000E-08,Adc,,
,-7.6200000E-09,Adc,,
,-3.6590000E-08,Adc,,
,-2.0610000E-08,Adc,,
,-3.5270000E-08,Adc,,
,-3.5010000E-08,Adc,,
,-1.9330000E-08,Adc,,
,-3.1280000E-08,Adc,,
,-4.8800000E-09,Adc,,
,-2.8720000E-08,Adc,,
,-8.5800000E-09,Adc,,
,-1.9180000E-08,Adc,,
,-1.9070000E-08,Adc,,
,-1.8750000E-08,Adc,,
,-1.8600000E-08,Adc,,
,-1.8300000E-08,Adc,,
,-3.6660000E-08,Adc,,
,-2.7370000E-08,Adc,,
,-2.7170000E-08,Adc,,
,-2.6880000E-08,Adc,,
,-2.6760000E-08,Adc,,
,-2.6600000E-08,Adc,,
,-2.6140000E-08,Adc,,
,-2.6110000E-08,Adc,,
,-6.5500000E-09,Adc,,
,-2.1280000E-08,Adc,,
,-2.1550000E-08,Adc,,
,-2.1740000E-08,Adc,,
,-1.1030000E-08,Adc,,
,-2.1460000E-08,Adc,,
,-2.1400000E-08,Adc,,
,-9.2500000E-09,Adc,,
,-3.1180000E-08,Adc,,
,-3.1010000E-08,Adc,,
,-2.1100000E-08,Adc,,
,-2.1420000E-08,Adc,,
,-2.1790000E-08,Adc,,
,-2.1920000E-08,Adc,,
,-2.1460000E-08,Adc,,
,-2.1010000E-08,Adc,,
,-2.0970000E-08,Adc,,
,-7.5100000E-09,Adc,,
,-2.2600000E-08,Adc,,
,-2.2730000E-08,Adc,,
,-2.2580000E-08,Adc,,
,-2.2780000E-08,Adc,,
,-2.3080000E-08,Adc,,
,-2.3050000E-08,Adc,,
,-2.3250000E-08,Adc,,
,-2.3040000E-08,Adc,,
,-2.2890000E-08,Adc,,
,-2.2610000E-08,Adc,,
,-2.2220000E-08,Adc,,
,-2.2100000E-08,Adc,,
,-1.3630000E-08,Adc,,
,-1.4110000E-08,Adc,,
,-1.4150000E-08,Adc,,
,-3.4240000E-08,Adc,,
,-1.5370000E-08,Adc,,
,-1.5510000E-08,Adc,,
,-2.6340000E-08,Adc,,
,-1.7720000E-08,Adc,,
,-3.0460000E-08,Adc,,
,-3.0240000E-08,Adc,,
,-2.1280000E-08,Adc,,
,-4.0930000E-08,Adc,,
,-1.2060000E-08,Adc,,
,,,,,26-MAY-2023,17:08:26,
